Date,Open,High,Low,Close,Volume
2017-05-17,9796.19,9854.5,9708.73,9737.88,4168549
2017-05-18,9737.88,9941.97,9708.73,9796.19,5608422
2017-05-19,9825.35,10029.44,9767.04,10029.44,10181958
2017-05-22,10146.06,10729.16,10146.06,10729.16,27098021
2017-05-23,10729.16,11166.49,10583.39,10816.63,17333171
2017-05-24,10758.32,11283.12,10670.85,11224.8,16499396
2017-05-25,11224.8,11487.2,11079.03,11137.34,14684532
2017-05-26,11079.03,11370.58,11079.03,11370.58,11426071
2017-05-29,11370.58,11545.51,11020.72,11079.03,11722449
2017-05-30,11020.72,11195.65,10700.01,10700.01,13559625
2017-05-31,10700.01,10845.79,10583.39,10758.32,8001587
2017-06-01,10787.47,10874.94,10670.85,10670.85,5457729
2017-06-02,10670.85,10729.16,10466.77,10641.7,8644557
2017-06-05,10787.47,10962.41,10729.16,10904.1,5527494
2017-06-06,10845.79,11341.43,10787.47,11312.27,15231291
2017-06-07,11370.58,11516.36,11253.96,11312.27,11431095
2017-06-08,11253.96,11312.27,11020.72,11137.34,6476445
2017-06-09,11137.34,11224.8,10962.41,10991.56,8352740
2017-06-12,11020.72,11224.8,10933.25,11049.87,8102613
2017-06-13,11079.03,11487.2,11020.72,11370.58,7749729
2017-06-14,11487.2,11720.45,11458.05,11662.13,12756616
2017-06-15,11720.45,11720.45,11458.05,11545.51,10542184
2017-06-16,11487.2,11603.82,11458.05,11516.36,6544804
2017-06-19,11662.13,11691.29,11545.51,11662.13,8253272
2017-06-20,11837.07,12012.0,11720.45,11982.84,11573659
2017-06-21,11895.38,12012.0,11574.67,11837.07,12424944
2017-06-22,11895.38,11953.69,11574.67,11574.67,8061386
2017-06-23,11487.2,11603.82,11428.89,11603.82,7447142
2017-06-26,11603.82,11866.22,11545.51,11778.76,7081086
2017-06-27,11778.76,11866.22,11603.82,11603.82,7641446
2017-06-28,11574.67,11778.76,11487.2,11632.98,6146763
2017-06-29,11749.6,12012.0,11749.6,11837.07,9491399
2017-06-30,11778.76,11895.38,11778.76,11895.38,4661614
2017-07-03,11895.38,12216.09,11895.38,12070.31,8578514
2017-07-04,12186.93,12186.93,11778.76,11837.07,7285440
2017-07-05,11866.22,11924.53,11778.76,11895.38,6846515
2017-07-06,11953.69,12070.31,11749.6,11837.07,8716446
2017-07-07,11837.07,12012.0,11749.6,11778.76,8375446
2017-07-10,11778.76,11837.07,11487.2,11487.2,7374839
2017-07-11,11487.2,11516.36,11108.18,11487.2,4126310
2017-07-12,11487.2,11487.2,11253.96,11253.96,3804670
2017-07-13,11253.96,11458.05,11224.8,11399.74,2448623
2017-07-14,11487.2,11487.2,11253.96,11253.96,2770760
2017-07-17,11341.43,11370.58,10991.56,11020.72,4301355
2017-07-18,10991.56,11137.34,10904.1,11049.87,3410060
2017-07-19,11166.49,11224.8,11079.03,11108.18,3062303
2017-07-20,11224.8,11428.89,11079.03,11428.89,4948303
2017-07-21,11487.2,11545.51,11224.8,11224.8,4881933
2017-07-24,11195.65,11370.58,11049.87,11312.27,2608989
2017-07-25,11312.27,11953.69,11312.27,11953.69,8325437
2017-07-26,11895.38,12186.93,11866.22,12012.0,8470060
2017-07-27,12012.0,12157.78,11895.38,12070.31,6781965
2017-07-28,12157.78,12361.86,12012.0,12245.24,9274561
